시,구,동,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명,거래일자,계약연월
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,21,52500,4,2011,상대로 17,20170221,201702
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,25,56000,12,2011,상대로 17,20170225,201702
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,2,54500,11,2011,상대로 17,20170302,201703
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,2,53200,17,2011,상대로 17,20170302,201703
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,15,52000,14,2011,상대로 17,20170315,201703
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,18,54800,6,2011,상대로 17,20170318,201703
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,28,54700,15,2011,상대로 17,20170328,201703
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,19,52800,26,2011,상대로 17,20170419,201704
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,22,53000,3,2011,상대로 17,20170422,201704
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,12,55500,21,2011,상대로 17,20170512,201705
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,20,53000,19,2011,상대로 17,20170520,201705
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,2,49000,2,2011,상대로 17,20170602,201706
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,24,55500,9,2011,상대로 17,20170624,201706
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,26,54000,20,2011,상대로 17,20170626,201706
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,27,55500,15,2011,상대로 17,20170627,201706
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,11,53500,22,2011,상대로 17,20170711,201707
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,12,56500,14,2011,상대로 17,20170712,201707
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,25,53000,13,2011,상대로 17,20170725,201707
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,27,53600,6,2011,상대로 17,20170727,201707
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,27,56800,23,2011,상대로 17,20170727,201707
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,2,53500,6,2011,상대로 17,20170802,201708
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,11,53000,5,2011,상대로 17,20170811,201708
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,12,52500,3,2011,상대로 17,20170812,201708
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,16,53900,9,2011,상대로 17,20170816,201708
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,31,52400,4,2011,상대로 17,20170831,201708
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,15,53500,16,2011,상대로 17,20170915,201709
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,19,54000,7,2011,상대로 17,20170919,201709
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,22,54500,12,2011,상대로 17,20170922,201709
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,27,52300,3,2011,상대로 17,20170927,201709
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,30,57000,6,2011,상대로 17,20170930,201709
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,17,53400,12,2011,상대로 17,20171017,201710
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,17,55600,9,2011,상대로 17,20171017,201710
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,19,57200,20,2011,상대로 17,20171019,201710
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,4,57300,9,2011,상대로 17,20171104,201711
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,9,56000,4,2011,상대로 17,20171109,201711
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,10,59200,12,2011,상대로 17,20171110,201711
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,10,55500,16,2011,상대로 17,20171110,201711
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,11,54300,4,2011,상대로 17,20171111,201711
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,27,56900,11,2011,상대로 17,20171127,201711
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,7,50900,3,2011,상대로 17,20171207,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,9,52800,4,2011,상대로 17,20171209,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,9,54200,6,2011,상대로 17,20171209,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,12,52500,4,2011,상대로 17,20171212,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,15,59700,12,2011,상대로 17,20171215,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,18,54000,1,2011,상대로 17,20171218,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,19,56000,7,2011,상대로 17,20171219,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.9665,2017,20,55250,24,2011,상대로 17,20171220,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,21,54500,8,2011,상대로 17,20171221,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.933,2017,28,64500,28,2011,상대로 17,20171228,201712
대전광역시,유성구,상대동,462,462,0,한라비발디,124.8333,2017,30,52000,2,2011,상대로 17,20171230,201712
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,23,25500,7,1999,구즉로 16,20170123,201701
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,31,22100,1,1999,구즉로 16,20170131,201701
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,10,25500,10,1999,구즉로 16,20170210,201702
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,28,24300,2,1999,구즉로 16,20170228,201702
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,23,25300,10,1999,구즉로 16,20170323,201703
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,14,25500,13,1999,구즉로 16,20170414,201704
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,5,25500,11,1999,구즉로 16,20170505,201705
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,10,27200,6,1999,구즉로 16,20170510,201705
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,22,22100,2,1999,구즉로 16,20170522,201705
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,20,26200,11,1999,구즉로 16,20170620,201706
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,24,24000,3,1999,구즉로 16,20170624,201706
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,18,23000,15,1999,구즉로 16,20170718,201707
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,22,26800,6,1999,구즉로 16,20170722,201707
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,7,25600,13,1999,구즉로 16,20170907,201709
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,8,25000,10,1999,구즉로 16,20170908,201709
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,16,25900,13,1999,구즉로 16,20170916,201709
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,18,26400,11,1999,구즉로 16,20171018,201710
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,18,26350,7,1999,구즉로 16,20171018,201710
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,13,25000,5,1999,구즉로 16,20171113,201711
대전광역시,유성구,송강동,200-4,200,4,한마을,132.67,2017,16,22200,1,1999,구즉로 16,20171216,201712
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2017,25,27800,13,1993,가정로 65,20170225,201702
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,2,22000,3,1993,가정로 65,20170302,201703
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2017,16,22500,3,1993,가정로 65,20170316,201703
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2017,12,25000,9,1993,가정로 65,20170512,201705
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,25,22500,10,1993,가정로 65,20170525,201705
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2017,1,29500,15,1993,가정로 65,20170601,201706
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2017,2,25750,10,1993,가정로 65,20170602,201706
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,3,28500,15,1993,가정로 65,20170603,201706
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,10,26500,9,1993,가정로 65,20170610,201706
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,21,24950,13,1993,가정로 65,20170621,201706
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,4,23500,4,1993,가정로 65,20170704,201707
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,6,20000,1,1993,가정로 65,20170706,201707
대전광역시,유성구,신성동,152-1,152,1,대림두레,119.76,2017,20,26200,5,1993,가정로 65,20170920,201709
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,21,21000,2,1993,가정로 65,20170921,201709
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,23,26000,4,1993,가정로 65,20171023,201710
대전광역시,유성구,신성동,152-1,152,1,대림두레,108.63,2017,1,21000,2,1993,가정로 65,20171201,201712
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2017,14,26400,14,1993,가정로 63,20170114,201701
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2017,20,23900,11,1993,가정로 63,20170120,201701
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2017,11,28700,2,1993,가정로 63,20170211,201702
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2017,24,26300,12,1993,가정로 63,20170224,201702
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2017,25,27500,12,1993,가정로 63,20170325,201703
대전광역시,유성구,신성동,153,153,0,럭키하나,116.31,2017,22,22950,5,1993,가정로 63,20170422,201704
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2017,8,26500,11,1993,가정로 63,20170508,201705
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2017,7,26200,9,1993,가정로 63,20170707,201707
대전광역시,유성구,신성동,153,153,0,럭키하나,117.93,2017,1,25400,3,1993,가정로 63,20171101,201711
