시군구,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201610,19,24000,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201610,20,21900,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201610,25,26300,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201611,7,23300,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201611,12,26700,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201611,14,22500,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201611,26,28300,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201611,26,28800,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201611,28,27250,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,127.95,201612,3,35500,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201612,5,24700,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201612,7,19700,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201612,12,22500,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201612,14,24000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201612,21,25500,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201601,29,23200,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201602,17,31500,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201602,17,35500,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201603,9,26000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201603,22,32500,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201604,3,25350,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201604,30,32800,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201604,30,30000,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201605,20,26500,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201605,24,25000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201605,24,30500,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,158.37,201605,28,40750,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201605,30,31000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201606,3,24000,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201606,13,32300,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201606,18,23900,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201607,5,28700,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201607,12,23300,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201607,18,31500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201607,19,26000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201607,20,28600,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201607,27,29500,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201608,18,32900,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201608,20,28600,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201609,1,24650,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201609,5,26000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201609,8,25500,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201609,10,26500,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201609,19,34800,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201609,21,23500,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201610,1,33000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201610,13,32000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201610,15,33000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,73.98,201610,25,20500,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201610,27,25700,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201610,28,32800,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201611,2,32900,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201611,4,26700,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201611,12,32800,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,158.37,201611,19,40000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201611,24,28000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201611,24,32500,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,73.98,201612,2,20500,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201612,6,26500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201612,7,32800,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201612,29,31500,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201601,9,27000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201601,26,34000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201601,30,32200,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201602,29,27000,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201603,7,24200,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201603,18,24500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201603,31,24500,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201604,9,33200,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201604,11,34500,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201604,15,24100,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201605,2,26000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201605,28,25800,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201606,7,27500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201606,16,46500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201606,23,26000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201606,25,26300,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201606,29,25200,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201606,30,24500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201607,11,25800,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201607,20,45000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201608,13,27000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201608,22,26200,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201608,23,28300,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201608,23,26000,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201609,29,26000,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201610,1,27000,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201610,5,27250,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201610,5,24500,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201610,10,35800,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201610,11,45800,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201610,14,32000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201610,22,46500,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201610,28,24500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201611,14,27300,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201611,17,24000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201611,17,32500,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201611,25,29500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201612,6,47300,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201612,10,34800,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201612,13,27900,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201612,23,24300,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201612,24,25900,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201612,26,26950,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201612,26,23000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201612,27,45000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201612,27,32150,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201612,29,45500,11,1992,둔산로 201
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201601,5,21500,2,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201601,16,25000,13,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201601,23,20400,14,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201601,30,20800,10,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201602,18,24100,11,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201603,2,19000,3,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201603,3,22000,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201603,5,20000,2,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201603,5,20250,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201603,12,20100,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201603,20,20700,2,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201604,5,20800,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201604,9,23800,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201604,19,20500,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,3,19000,11,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,3,20600,3,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,9,20500,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,11,20450,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,15,22700,9,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,17,20300,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,25,20600,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201605,26,24300,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201605,30,20800,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201606,6,21000,14,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201607,29,19700,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201608,12,24500,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201608,27,25700,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,2,22000,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,7,22500,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,10,19800,1,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,19,22500,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,24,21750,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,29,22000,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201609,29,21200,10,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201609,29,25800,11,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201609,30,24900,13,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,4,19000,1,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201610,5,24900,6,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201610,5,22000,1,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,7,23200,9,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,10,21900,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,11,21500,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,13,22500,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,14,23000,10,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,21,22000,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,29,23300,13,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201610,31,21800,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201611,11,22600,11,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201611,24,26400,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201611,30,23950,2,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201612,10,24400,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201612,17,23500,10,1994,청사로 253
대전광역시 서구 둔산동,1118,1118,0,나이스진,42.84,201601,14,8700,6,2003,대덕대로175번길 50
대전광역시 서구 둔산동,1118,1118,0,나이스진,42.84,201602,10,8800,11,2003,대덕대로175번길 50
대전광역시 서구 둔산동,1118,1118,0,나이스진,42.71,201611,14,8555,5,2003,대덕대로175번길 50
대전광역시 서구 둔산동,1118,1118,0,나이스진,42.84,201612,7,9000,12,2003,대덕대로175번길 50
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201601,5,19250,12,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201601,8,19500,5,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201601,14,18400,5,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,84.6,201601,24,25600,4,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201602,2,19800,9,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201602,6,18200,4,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,84.6,201602,12,27000,6,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201602,12,17800,3,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201602,13,20000,4,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,59.54,201602,18,18000,12,1994,둔산남로 30
대전광역시 서구 둔산동,1204,1204,0,녹원,84.6,201602,26,26100,8,1994,둔산남로 30
